product_category,product_url,review_date,handle,rating,helpfulness_rating,review
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,8-Dec-20,Shay,1,One,This arrived with no air bubbles.  I buy a lot of Germ X and it always has bubbles.  I dumped all four bottles because if it is truly watered down it wont do the job I need it to do.  The bottles were not filled to the top. They were not sealed. It was a different consistency then the large bottle I went to Office Max to purchase and compare bottles.Buyer Beware.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Oct-20,Sheryl,5,,You had a better deal above others :) however 2 of 4 bottles received have less sanititzer than 2 weird see the picture of what im talking about.  though Germ X is my akl time Favorite- it does NOT leave you slimey feelin'
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Sep-20,LA,5,,"Hey...Germx is great (not-sticky like some), and getting hand sanitizers right now is essential. So glad to receive this shipment. I care for elderly parents and have grandchildren. This takes care of both! Thank you Germx!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Oct-20,Kris B,5,,"Seems like a good value and has a nice scent.  Was not packaged well,  so one bottle was open and another lid was loose and they leaked all over the box."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Jul-20,Monica,4,,"I was excited to finally find Germ-X (a brand I like). Arrived on time. 4 big bottles! Felt fine on hands, but has the smell that most do right now...like moonshine. Not as bad as I've smelled, but hoping it wouldn't smell at all."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,6-Jul-20,Naomi,1,One,I don’t think this is the real thing. All the caps on bottles were loose and unsealed. Seems watered down and smells funky. Very disappointed that i can’t even return.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Feb-21,lyz,5,,Love its quick liquidy form (not sticky or gooey) and its smoothness. It also dries quickly upon rubbing into hands
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jan-21,D J,5,,"Germ-x was delivered when promised. Great non- sticky sanitizer without an overpowering scent. This  container size is the perfect size for : car, gym bag, travel bag, coat pocket,  pants pocket, and various other uses."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Aug-20,Veronica,5,,When I got these I didn't know they was going be so big .. Definitely worth buying for the price..I even ordered more to help out the teachers .thank you
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Jun-20,Valarie,5,,I like the way this product was packed for shipping so it was not damaged when I received it. Excellent product for the money well worth it!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jan-21,Linda G.,1,,"I am LIVID!  I ordered these because I am a Healthcare worker so you can understand my need for these.  I just ran out of the current bottle I have, and decided to open these and they are complete JUNK!  They don't even smell the same as the one I currently have that I purchased from the store. Don't waste your money.  It smells and feels like hair gel.  I am very disappointed..."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Oct-20,KTLE,2,,62% will not kill 99.9% germs. Shocking that germX would make such low grade sanitizer. Very liquidy.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Jan-21,QueenB,1,,"The product smells weird, as if it is expired or a refill from a cheap brand.  I won't buy this again"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Jun-20,RS,1,,"1. All 4 bottles were leaking while I received the package. 2. Condition of the bottles can be seen in the attached Image. All 4 bottles had a dent. 3. When I tried to apply the sanitizer, it seems like thin as water with a little scent and no where close to a regular Hand sanitizer which I had used earlier, both from Germ-X & other brands. 4. The Item is not returnable so I ended up wasting $20."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,25-Jul-20,Troy Ryner,2,,I've used Germ-X hand sanitizer before and this scent was not that. This was the hand sanitizer that they are making in distilleries and that is not what I was trying to get. It may be in a Germ-X bottle but this stuff smelled like a bottle of liquid ass (Actual product). If I wanted one of those then I would have bought one of those. Now I have four huge bottles...
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Nov-20,John,3,,"This formula is different. overpowering smell and different feel on hands. I ordered directly from amazon, but I don't like this change. not certain it is the real thing."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Mar-21,Daniel S.,5,,Only sanitizer I use smells good and doesn’t smell like the other tequila smelling brands. By far the best
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Aug-20,Crystle,1,,Not happy with what I got I paid for 4 and only got 3 because one is now all over the boxes and the bottles are dented
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Mar-21,Customer that cares,5,,Great for the pandemic and you can put them in different places in your home and car for easy use.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Jun-20,Shafi Bhujwala,5,One,"Reading some of the feedback I was skeptical, but the product I received is 100% genuine. It arrived late, one of the bottles had minor leakage,  but overall I am very happy with purchase."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Apr-21,Jewls,5,,"Just received today, and it was packaged very well! I prefer to buy them in bulk because I use a good amount everyday and it’s much cheaper to do so. I love the germ-x brand, it is afforable, smells good and doesn’t dry out your hands. I use these as refils for the smaller ones in my purse and my car. Great value for your money!!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-Jul-20,RUTH TAYLOR,5,,Have been using this for years. Bottles are perfect size to leave out for when nurses or caregivers come to house.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Sep-20,Calyea46,1,One,"Ad says 4 pack, only three in the box.  the box was only big enough for three bottles, so this was not a shipping error.  It is an advertising error!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,2-Jun-20,Carla D,1,2,All 4 bottles appear to have been tampered with.  Seal broken off all 4 bottles but then placed back on top.  I compared to other germ-x that I have and this has the consistency of water and not nearly as thick as consistency in other bottles.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-May-20,SWS,5,One,"I see the complaints of the bottles not being sealed or uneven levels between the four but still gave it a shot. I have legitimate germ x and compared they are the same, every one or the bottles had similar levels of hand sanitizer. Definitely purchasing more if possible."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Aug-20,S,3,,"Received these none were completely full, no seal, and they seem watered down, although I cannot confirm it, hopefully they work to disinfect."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,2-Oct-20,Brittney Klarissa Garcia,5,,Took forever to come in! The delivery date kept getting pushed back and pushed back but I finally got them an overall I love the products
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Sep-20,Alex,5,,Happy to have received these and they didn't have that AWFUL new smell that a lot of sanitizers possess. I gifted them to my kids teacher. Thank You!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,26-Jun-20,MonicaG,1,,"The bottles arrived unsealed, with loose or broken caps, and leaking all over the place. Does not smell like original GermX and is not the same consistency. It’s much more watery. I don’t believe this is authentic GermX hand sanitizer."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-May-20,Julie B,5,,"I love Germ-X and I feel incredibly grateful that I found this up for sale, I went back minutes after buying it and it had already sold out."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,30-Aug-20,MZ,5,,"Was glad to receive this, now have enough for the winter. One bottle was dented but did not leak. Overall a good purchase."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,21-May-20,Amazon Customer,5,,"So glad we were able to get these! Refilled all of our desk bottles, pocket containers and shared with my elderly mother as well. Gret value!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,28-Sep-20,Daleann,1,,"I ordered these, paid 21 dollars gets delivered and now its showing same thing for 11.96...3 days difference! 10 dollar difference is complete bullcrap if you ask me! Not to mention smells like cheap tequila I think ill be returning my purchase...super sad about this!"
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Oct-20,Luc1f3r,5,,"During pandemics this is golden, and this pricing is very good. Used for my business and home."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Jul-20,Takia Maxwell,1,,"I paid a decent amount for all four bottles just for my package to come damage and germ x leaking everywhere, with most of them half open instead of closed tightly all the way, then I go to use some and it has a distinct smell to it, doesn’t smell like the normal germ x hand sanitizer, very disappointed, an there’s no return, so I feel like I have wasted money."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,28-Aug-20,Alan Russell McDilda II,1,One,The ingredients in description don’t match picture. When received all lids were loose and product leaked out. Used barcode scanner and barcode does not scan to a valid product.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jun-20,yoatzin,4,One,I don't know what are they using now for scent it smells bad (and is the original) and also is so liquidity.... I compared the ones I had before with this new ones... I can't handle it!!!
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,10-Jan-21,Nelson,1,One,"This isn’t germx! This is some trashy alcohol smelling watery sanitizer. Now I have like 100oz of horrible sanitizer, because I can’t use this at work or my clients will thinking I’m drinking on the job. Do not buy."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Apr-21,Irene Pocasangre,1,,"This product is not original. I’ma big fan of this brand, the smell and consistency is great. However, this product has a bad smell and feels sticky as it’s rubbed on the hands. Amazon won’t allow this product to be returned. If you are looking for original hand sanitizer you are better off buying it at your local drugstore."
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Oct-20,Boss Lady,4,,Smells & feels like germ-x. They just didn’t package it appropriately. The outside box was a mess also & it was like they just threw it on my doorstep.
hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Oct-20,traumaqueen008,5,,Good quality from a company with a great reputation.  I’m glad we were able to snag this deal!!
